"6/29/2013 2:46 AM";"6/29/2013 2:50 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-88.0";"°C";"0";"Freezer 10";"-82.9";"°C";"0";"Ambient Temp";"25.6";"°C";"0";"4C Walk-in";"2.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 3:25 AM";"6/29/2013 3:29 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-87.3";"°C";"0";"Freezer 10";"-82.3";"°C";"0";"Ambient Temp";"25.4";"°C";"0";"4C Walk-in";"1.4";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 3:31 AM";"6/29/2013 3:35 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-88.1";"°C";"0";"Freezer 10";"-82.2";"°C";"0";"Ambient Temp";"25.3";"°C";"0";"4C Walk-in";"2.1";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 4:13 AM";"6/29/2013 4:17 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-87.8";"°C";"0";"Freezer 10";"-82.1";"°C";"0";"Ambient Temp";"25.2";"°C";"0";"4C Walk-in";"1.4";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 4:19 AM";"6/29/2013 4:23 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-88.3";"°C";"0";"Freezer 10";"-82.1";"°C";"0";"Ambient Temp";"25.1";"°C";"0";"4C Walk-in";"2.1";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 4:52 AM";"6/29/2013 4:56 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-86.7";"°C";"0";"Freezer 10";"-82.1";"°C";"0";"Ambient Temp";"25.0";"°C";"0";"4C Walk-in";"1.5";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 4:58 AM";"6/29/2013 5:02 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-87.8";"°C";"0";"Freezer 10";"-82.1";"°C";"0";"Ambient Temp";"25.1";"°C";"0";"4C Walk-in";"2.2";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 5:19 AM";"6/29/2013 5:23 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-80.6";"°C";"0";"Freezer 10";"-82.1";"°C";"0";"Ambient Temp";"24.7";"°C";"0";"4C Walk-in";"1.3";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 5:25 AM";"6/29/2013 5:29 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-80.5";"°C";"0";"Freezer 10";"-82.0";"°C";"0";"Ambient Temp";"24.7";"°C";"0";"4C Walk-in";"2.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 6:07 AM";"6/29/2013 6:11 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-79.7";"°C";"0";"Freezer 10";"-82.1";"°C";"0";"Ambient Temp";"25.1";"°C";"0";"4C Walk-in";"1.5";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 6:13 AM";"6/29/2013 6:17 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-82.0";"°C";"0";"Freezer 10";"-82.6";"°C";"0";"Ambient Temp";"25.1";"°C";"0";"4C Walk-in";"2.1";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 7:04 AM";"6/29/2013 7:08 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-85.6";"°C";"0";"Freezer 10";"-82.3";"°C";"0";"Ambient Temp";"25.3";"°C";"0";"4C Walk-in";"1.7";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 7:07 AM";"6/29/2013 7:11 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-86.6";"°C";"0";"Freezer 10";"-81.8";"°C";"0";"Ambient Temp";"25.3";"°C";"0";"4C Walk-in";"2.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 7:58 AM";"6/29/2013 8:02 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-87.9";"°C";"0";"Freezer 10";"-80.6";"°C";"0";"Ambient Temp";"25.9";"°C";"0";"4C Walk-in";"1.8";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 8:01 AM";"6/29/2013 8:05 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-88.2";"°C";"0";"Freezer 10";"-81.1";"°C";"0";"Ambient Temp";"26.0";"°C";"0";"4C Walk-in";"0.9";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 8:49 AM";"6/29/2013 8:53 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-87.7";"°C";"0";"Freezer 10";"-82.9";"°C";"0";"Ambient Temp";"25.3";"°C";"0";"4C Walk-in";"1.7";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 8:52 AM";"6/29/2013 8:56 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-85.6";"°C";"0";"Freezer 10";"-82.9";"°C";"0";"Ambient Temp";"25.0";"°C";"0";"4C Walk-in";"2.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 10:46 AM";"6/29/2013 10:49 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-88.2";"°C";"0";"Freezer 10";"-84.0";"°C";"0";"Ambient Temp";"25.3";"°C";"0";"4C Walk-in";"1.6";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 10:49 AM";"6/29/2013 10:52 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-86.8";"°C";"0";"Freezer 10";"-83.9";"°C";"0";"Ambient Temp";"24.9";"°C";"0";"4C Walk-in";"2.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 11:31 AM";"6/29/2013 11:35 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-88.2";"°C";"0";"Freezer 10";"-84.2";"°C";"0";"Ambient Temp";"25.3";"°C";"0";"4C Walk-in";"1.7";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 11:34 AM";"6/29/2013 11:38 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-86.6";"°C";"0";"Freezer 10";"-84.2";"°C";"0";"Ambient Temp";"24.9";"°C";"0";"4C Walk-in";"2.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 12:22 PM";"6/29/2013 12:25 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-84.4";"°C";"0";"Freezer 10";"-84.5";"°C";"0";"Ambient Temp";"24.8";"°C";"0";"4C Walk-in";"1.5";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 12:28 PM";"6/29/2013 12:31 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-81.4";"°C";"0";"Freezer 10";"-84.5";"°C";"0";"Ambient Temp";"25.1";"°C";"0";"4C Walk-in";"2.1";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 1:10 PM";"6/29/2013 1:13 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-82.3";"°C";"0";"Freezer 10";"-84.6";"°C";"0";"Ambient Temp";"24.9";"°C";"0";"4C Walk-in";"1.7";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 1:13 PM";"6/29/2013 1:16 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-81.4";"°C";"0";"Freezer 10";"-84.6";"°C";"0";"Ambient Temp";"25.2";"°C";"0";"4C Walk-in";"2.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 1:55 PM";"6/29/2013 1:58 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-82.1";"°C";"0";"Freezer 10";"-84.5";"°C";"0";"Ambient Temp";"25.0";"°C";"0";"4C Walk-in";"1.3";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 2:01 PM";"6/29/2013 2:04 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-80.2";"°C";"0";"Freezer 10";"-83.4";"°C";"0";"Ambient Temp";"25.2";"°C";"0";"4C Walk-in";"2.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 2:34 PM";"6/29/2013 2:37 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-85.8";"°C";"0";"Freezer 10";"-79.7";"°C";"0";"Ambient Temp";"25.1";"°C";"0";"4C Walk-in";"1.3";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 2:40 PM";"6/29/2013 2:43 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-82.2";"°C";"0";"Freezer 10";"-79.6";"°C";"0";"Ambient Temp";"24.9";"°C";"0";"4C Walk-in";"1.9";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 3:16 PM";"6/29/2013 3:19 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-88.1";"°C";"0";"Freezer 10";"-80.9";"°C";"0";"Ambient Temp";"25.6";"°C";"0";"4C Walk-in";"1.7";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 3:34 PM";"6/29/2013 3:37 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-79.7";"°C";"0";"Freezer 10";"-81.3";"°C";"0";"Ambient Temp";"25.4";"°C";"0";"4C Walk-in";"2.2";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 4:04 PM";"6/29/2013 4:07 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-83.4";"°C";"0";"Freezer 10";"-81.6";"°C";"0";"Ambient Temp";"25.5";"°C";"0";"4C Walk-in";"1.8";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 4:16 PM";"6/29/2013 4:19 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-85.8";"°C";"0";"Freezer 10";"-81.7";"°C";"0";"Ambient Temp";"25.7";"°C";"0";"4C Walk-in";"2.1";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 4:37 PM";"6/29/2013 4:40 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-82.9";"°C";"0";"Freezer 10";"-81.8";"°C";"0";"Ambient Temp";"24.8";"°C";"0";"4C Walk-in";"1.3";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 4:52 PM";"6/29/2013 4:55 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-82.0";"°C";"0";"Freezer 10";"-81.9";"°C";"0";"Ambient Temp";"25.5";"°C";"0";"4C Walk-in";"2.1";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 5:19 PM";"6/29/2013 5:22 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-81.0";"°C";"0";"Freezer 10";"-81.9";"°C";"0";"Ambient Temp";"25.2";"°C";"0";"4C Walk-in";"1.2";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 5:28 PM";"6/29/2013 5:31 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-80.4";"°C";"0";"Freezer 10";"-82.0";"°C";"0";"Ambient Temp";"25.4";"°C";"0";"4C Walk-in";"1.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 5:55 PM";"6/29/2013 5:58 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-87.5";"°C";"0";"Freezer 10";"-82.1";"°C";"0";"Ambient Temp";"25.4";"°C";"0";"4C Walk-in";"1.1";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 6:16 PM";"6/29/2013 6:19 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-82.3";"°C";"0";"Freezer 10";"-82.1";"°C";"0";"Ambient Temp";"25.5";"°C";"0";"4C Walk-in";"2.2";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 6:55 PM";"6/29/2013 6:58 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-79.9";"°C";"0";"Freezer 10";"-82.2";"°C";"0";"Ambient Temp";"25.5";"°C";"0";"4C Walk-in";"1.3";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 7:13 PM";"6/29/2013 7:16 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-87.2";"°C";"0";"Freezer 10";"-81.5";"°C";"0";"Ambient Temp";"25.6";"°C";"0";"4C Walk-in";"2.2";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 7:40 PM";"6/29/2013 7:43 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-79.8";"°C";"0";"Freezer 10";"-79.1";"°C";"0";"Ambient Temp";"25.5";"°C";"0";"4C Walk-in";"1.4";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 7:52 PM";"6/29/2013 7:55 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-85.4";"°C";"0";"Freezer 10";"-79.4";"°C";"0";"Ambient Temp";"25.6";"°C";"0";"4C Walk-in";"2.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 8:19 PM";"6/29/2013 8:22 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-81.6";"°C";"0";"Freezer 10";"-80.9";"°C";"0";"Ambient Temp";"25.2";"°C";"0";"4C Walk-in";"1.7";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 8:22 PM";"6/29/2013 8:25 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-80.7";"°C";"0";"Freezer 10";"-81.1";"°C";"0";"Ambient Temp";"25.3";"°C";"0";"4C Walk-in";"1.9";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 9:01 PM";"6/29/2013 9:04 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-83.9";"°C";"0";"Freezer 10";"-82.4";"°C";"0";"Ambient Temp";"24.9";"°C";"0";"4C Walk-in";"1.7";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 9:04 PM";"6/29/2013 9:07 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-82.1";"°C";"0";"Freezer 10";"-82.5";"°C";"0";"Ambient Temp";"25.2";"°C";"0";"4C Walk-in";"2.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 9:55 PM";"6/29/2013 9:58 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-79.9";"°C";"0";"Freezer 10";"-83.1";"°C";"0";"Ambient Temp";"25.4";"°C";"0";"4C Walk-in";"1.8";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 10:04 PM";"6/29/2013 10:07 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-83.4";"°C";"0";"Freezer 10";"-83.1";"°C";"0";"Ambient Temp";"25.6";"°C";"0";"4C Walk-in";"2.2";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 10:34 PM";"6/29/2013 10:37 PM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-82.2";"°C";"0";"Freezer 10";"-83.3";"°C";"0";"Ambient Temp";"25.2";"°C";"0";"4C Walk-in";"1.9";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/29/2013 10:37 PM";"6/29/2013 10:40 PM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-81.3";"°C";"0";"Freezer 10";"-83.3";"°C";"0";"Ambient Temp";"25.5";"°C";"0";"4C Walk-in";"2.1";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/30/2013 12:07 AM";"6/30/2013 12:10 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-84.6";"°C";"0";"Freezer 10";"-83.8";"°C";"0";"Ambient Temp";"25.7";"°C";"0";"4C Walk-in";"1.7";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/30/2013 12:10 AM";"6/30/2013 12:13 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-85.9";"°C";"0";"Freezer 10";"-83.8";"°C";"0";"Ambient Temp";"25.8";"°C";"0";"4C Walk-in";"2.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/30/2013 1:01 AM";"6/30/2013 1:04 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-87.6";"°C";"0";"Freezer 10";"-83.9";"°C";"0";"Ambient Temp";"25.7";"°C";"0";"4C Walk-in";"0.2";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/30/2013 1:10 AM";"6/30/2013 1:13 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-84.4";"°C";"0";"Freezer 10";"-84.0";"°C";"0";"Ambient Temp";"25.1";"°C";"0";"4C Walk-in";"2.1";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/30/2013 1:58 AM";"6/30/2013 2:01 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-83.5";"°C";"0";"Freezer 10";"-84.1";"°C";"0";"Ambient Temp";"25.0";"°C";"0";"4C Walk-in";"0.5";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/30/2013 2:07 AM";"6/30/2013 2:10 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-80.0";"°C";"0";"Freezer 10";"-84.1";"°C";"0";"Ambient Temp";"25.6";"°C";"0";"4C Walk-in";"2.1";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/30/2013 2:45 AM";"6/30/2013 2:49 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-82.1";"°C";"0";"Freezer 10";"-84.3";"°C";"0";"Ambient Temp";"25.2";"°C";"0";"4C Walk-in";"1.8";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/30/2013 2:57 AM";"6/30/2013 3:01 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-81.3";"°C";"0";"Freezer 10";"-84.3";"°C";"0";"Ambient Temp";"25.6";"°C";"0";"4C Walk-in";"2.4";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/30/2013 3:36 AM";"6/30/2013 3:40 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-80.3";"°C";"0";"Freezer 10";"-84.3";"°C";"0";"Ambient Temp";"25.5";"°C";"0";"4C Walk-in";"0.8";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/30/2013 3:42 AM";"6/30/2013 3:46 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-81.6";"°C";"0";"Freezer 10";"-84.4";"°C";"0";"Ambient Temp";"25.6";"°C";"0";"4C Walk-in";"2.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/30/2013 4:00 AM";"6/30/2013 4:04 AM";"Alarm limit exceeded";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-87.8";"°C";"0";"Freezer 10";"-84.4";"°C";"0";"Ambient Temp";"25.8";"°C";"0";"4C Walk-in";"1.4";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/30/2013 4:06 AM";"6/30/2013 4:10 AM";"Alarm limit normal";"CHTN";"Room 566";"10339";"S4";"4C Walk-in";"Freezer 11";"-87.6";"°C";"0";"Freezer 10";"-84.4";"°C";"0";"Ambient Temp";"25.5";"°C";"0";"4C Walk-in";"2.2";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
